61.362,64.410,2017-03-21 14:23:31.053682
61.250,64.410,2017-03-21 14:28:32.800385
61.362,67.230,2017-03-21 14:33:33.669994
61.362,67.210,2017-03-21 14:38:35.691114
61.362,67.200,2017-03-21 14:43:36.788595
61.362,67.180,2017-03-21 14:48:37.557160
61.362,67.170,2017-03-21 14:53:38.621911
61.250,67.160,2017-03-21 14:58:40.385275
61.250,67.150,2017-03-21 15:03:41.330305
61.362,68.070,2017-03-21 15:08:42.480899
61.362,69.860,2017-03-21 15:13:43.671176
61.362,69.860,2017-03-21 15:18:45.056980
61.362,66.050,2017-03-21 15:23:46.124453
61.362,66.050,2017-03-21 15:28:47.480834
61.362,71.270,2017-03-21 15:33:48.642513
61.362,71.240,2017-03-21 15:38:51.075421
61.362,71.220,2017-03-21 15:43:51.964039
61.475,71.190,2017-03-21 15:48:53.077042
61.362,71.170,2017-03-21 15:53:53.899397
61.475,71.140,2017-03-21 15:58:55.428846
61.362,71.130,2017-03-21 16:03:56.693364
61.362,73.730,2017-03-21 16:08:58.760380
61.362,73.430,2017-03-21 16:13:59.834873
61.362,69.060,2017-03-21 16:19:01.404383
61.475,68.840,2017-03-21 16:24:02.339726
61.475,69.240,2017-03-21 16:29:05.147797
61.475,74.570,2017-03-21 16:34:07.389750
61.475,74.510,2017-03-21 16:39:09.126451
61.362,74.440,2017-03-21 16:44:12.934333
61.475,74.370,2017-03-21 16:49:13.973129
61.475,74.310,2017-03-21 16:54:17.350892
61.362,74.240,2017-03-21 16:59:18.794328
61.475,74.670,2017-03-21 17:04:21.127310
61.475,75.290,2017-03-21 17:09:22.670797
61.475,75.290,2017-03-21 17:14:24.416643
61.475,71.480,2017-03-21 17:19:27.664826
61.475,72.210,2017-03-21 17:24:30.136956
61.475,73.230,2017-03-21 17:29:32.669925
61.475,73.980,2017-03-21 17:34:35.020542
61.475,73.920,2017-03-21 17:39:36.872712
61.587,73.850,2017-03-21 17:44:38.778326
61.587,73.780,2017-03-21 17:49:39.640696
61.587,73.720,2017-03-21 17:54:40.528986
61.587,73.650,2017-03-21 17:59:45.273487
61.587,73.960,2017-03-21 18:04:46.335455
61.587,74.000,2017-03-21 18:09:47.577302
61.700,74.360,2017-03-21 18:14:48.634439
61.700,74.340,2017-03-21 18:19:50.586065
61.587,74.340,2017-03-21 18:24:51.400592
61.700,74.670,2017-03-21 18:29:52.278001
61.700,74.660,2017-03-21 18:34:53.288505
61.587,74.600,2017-03-21 18:39:55.743128
61.587,74.540,2017-03-21 18:44:56.780367
61.700,74.340,2017-03-21 18:49:57.716081
61.812,74.280,2017-03-21 18:54:58.823161
61.700,74.220,2017-03-21 19:00:00.144671
61.700,74.230,2017-03-21 19:05:01.195787
61.700,74.420,2017-03-21 19:10:04.255510
61.812,72.920,2017-03-21 19:15:05.886484
61.812,72.510,2017-03-21 19:20:07.368204
61.700,72.850,2017-03-21 19:25:08.639492
61.700,75.690,2017-03-21 19:30:09.793534
61.700,75.630,2017-03-21 19:35:15.597786
