60.350,58.730,2017-03-04 23:32:26.298258
60.350,58.690,2017-03-04 23:37:27.672773
60.350,58.660,2017-03-04 23:42:28.677132
60.237,59.190,2017-03-04 23:47:29.642385
60.237,59.160,2017-03-04 23:52:31.900117
60.350,59.120,2017-03-04 23:57:33.158138
60.350,59.100,2017-03-05 00:02:34.298121
60.237,59.100,2017-03-05 00:07:37.285585
60.237,59.100,2017-03-05 00:12:38.295208
60.350,58.970,2017-03-05 00:17:40.256159
60.237,58.540,2017-03-05 00:22:42.861003
60.350,58.540,2017-03-05 00:27:45.837162
60.237,54.650,2017-03-05 00:32:46.791778
60.237,54.620,2017-03-05 00:37:48.242312
60.237,54.600,2017-03-05 00:42:49.187518
60.237,55.510,2017-03-05 00:47:50.321678
60.237,55.490,2017-03-05 00:52:51.409351
60.125,55.470,2017-03-05 00:57:53.527697
60.237,55.460,2017-03-05 01:02:55.629146
60.237,55.420,2017-03-05 01:07:56.480374
60.237,55.260,2017-03-05 01:12:57.675213
60.237,55.260,2017-03-05 01:17:59.059348
60.350,55.260,2017-03-05 01:23:00.173500
60.237,55.260,2017-03-05 01:28:01.295063
60.237,53.050,2017-03-05 01:33:02.357951
60.350,53.110,2017-03-05 01:38:03.293017
60.237,52.880,2017-03-05 01:43:04.363522
60.237,53.370,2017-03-05 01:48:05.377309
60.237,53.360,2017-03-05 01:53:06.867833
60.237,53.580,2017-03-05 01:58:09.505780
60.237,53.130,2017-03-05 02:03:10.489568
60.237,53.130,2017-03-05 02:08:12.390809
60.350,53.130,2017-03-05 02:13:13.172749
60.237,57.350,2017-03-05 02:18:15.045382
60.237,57.170,2017-03-05 02:23:16.208736
60.237,57.170,2017-03-05 02:28:17.014199
60.237,50.120,2017-03-05 02:33:17.927718
60.237,50.120,2017-03-05 02:38:19.407652
60.237,50.110,2017-03-05 02:43:21.399953
60.237,50.370,2017-03-05 02:48:23.722393
60.237,50.460,2017-03-05 02:53:24.687019
60.237,50.660,2017-03-05 02:58:26.001535
60.237,52.780,2017-03-05 03:03:27.118568
60.237,52.780,2017-03-05 03:08:28.305471
60.237,52.780,2017-03-05 03:13:29.232336
60.237,52.730,2017-03-05 03:18:30.634280
60.350,52.340,2017-03-05 03:23:31.765939
60.350,56.300,2017-03-05 03:28:32.767403
60.350,51.070,2017-03-05 03:33:34.234616
60.237,51.070,2017-03-05 03:38:35.351780
60.237,51.070,2017-03-05 03:43:36.276932
60.350,49.370,2017-03-05 03:48:37.034435
60.237,49.370,2017-03-05 03:53:37.933307
60.237,49.370,2017-03-05 03:58:39.108088
60.237,48.990,2017-03-05 04:03:40.030773
60.237,49.230,2017-03-05 04:08:40.804590
60.237,49.040,2017-03-05 04:13:41.717627
60.237,49.040,2017-03-05 04:18:42.735922
60.237,49.040,2017-03-05 04:23:43.567380
60.350,49.040,2017-03-05 04:28:44.688166
60.237,48.000,2017-03-05 04:33:46.564748
60.237,48.000,2017-03-05 04:38:49.490063
60.350,48.000,2017-03-05 04:43:50.450284
60.237,48.140,2017-03-05 04:48:51.480632
60.350,48.140,2017-03-05 04:53:52.251186
60.350,48.140,2017-03-05 04:58:53.218413
60.350,48.970,2017-03-05 05:03:54.206825
60.237,48.970,2017-03-05 05:08:55.033942
60.350,48.650,2017-03-05 05:13:56.992827
60.350,52.250,2017-03-05 05:18:58.661515
60.350,52.760,2017-03-05 05:23:59.716681
60.237,52.760,2017-03-05 05:29:00.783998
60.350,47.670,2017-03-05 05:34:01.790103
60.350,47.660,2017-03-05 05:39:03.486613
60.350,47.650,2017-03-05 05:44:04.471067
60.462,47.070,2017-03-05 05:49:05.380809
60.350,47.070,2017-03-05 05:54:11.669200
60.350,47.060,2017-03-05 05:59:13.321703
60.350,46.670,2017-03-05 06:04:14.543901
60.350,48.140,2017-03-05 06:09:16.508900
60.350,47.800,2017-03-05 06:14:17.695986
60.350,47.800,2017-03-05 06:19:18.998223
60.350,47.800,2017-03-05 06:24:19.994173
60.462,48.500,2017-03-05 06:29:20.803770
60.350,45.200,2017-03-05 06:34:22.083556
60.350,45.270,2017-03-05 06:39:23.713917
60.350,45.220,2017-03-05 06:44:24.641159
60.350,45.550,2017-03-05 06:49:25.657455
60.462,45.520,2017-03-05 06:54:26.696415
60.462,45.480,2017-03-05 06:59:28.444085
60.462,45.480,2017-03-05 07:04:29.168350
60.462,50.840,2017-03-05 07:09:30.182772
60.350,50.670,2017-03-05 07:14:31.202057
60.462,50.610,2017-03-05 07:19:32.885521
60.462,50.530,2017-03-05 07:24:33.905500
60.350,47.220,2017-03-05 07:29:35.057713
60.575,44.670,2017-03-05 07:34:35.884325
60.462,44.660,2017-03-05 07:39:37.468182
60.462,44.650,2017-03-05 07:44:38.475325
60.462,45.360,2017-03-05 07:49:39.550768
60.462,45.350,2017-03-05 07:54:42.274873
60.462,45.340,2017-03-05 07:59:43.788843
60.462,45.470,2017-03-05 08:04:44.525137
60.462,45.920,2017-03-05 08:09:45.656506
60.575,50.300,2017-03-05 08:14:46.714420
60.462,49.980,2017-03-05 08:19:48.160289
60.462,49.980,2017-03-05 08:24:48.898011
60.462,45.350,2017-03-05 08:29:49.926151
60.462,44.320,2017-03-05 08:34:50.892872
60.575,44.320,2017-03-05 08:39:52.494421
60.462,44.320,2017-03-05 08:44:53.228611
60.462,43.850,2017-03-05 08:49:54.168343
60.575,43.360,2017-03-05 08:54:55.046304
60.575,43.360,2017-03-05 08:59:55.779083
60.462,43.150,2017-03-05 09:04:56.662251
