63.612,64.390,2017-03-07 04:59:05.149010
63.500,64.490,2017-03-07 05:04:06.262096
63.500,64.530,2017-03-07 05:09:07.102501
63.500,64.530,2017-03-07 05:14:08.081675
63.500,66.940,2017-03-07 05:19:09.282953
63.500,66.940,2017-03-07 05:24:10.493788
63.612,66.420,2017-03-07 05:29:11.453088
63.500,64.460,2017-03-07 05:34:13.001883
63.612,64.400,2017-03-07 05:39:13.746053
63.500,64.350,2017-03-07 05:44:15.314735
63.500,64.870,2017-03-07 05:49:16.297086
63.388,64.780,2017-03-07 05:54:17.440290
63.500,64.750,2017-03-07 05:59:18.459537
63.500,65.180,2017-03-07 06:04:21.102862
63.388,65.180,2017-03-07 06:09:22.104485
63.500,65.180,2017-03-07 06:14:23.272481
63.388,65.180,2017-03-07 06:19:24.228433
63.388,66.090,2017-03-07 06:24:25.741591
63.500,64.660,2017-03-07 06:29:26.565046
63.500,62.750,2017-03-07 06:34:27.665711
63.500,62.700,2017-03-07 06:39:28.763860
63.388,62.660,2017-03-07 06:44:30.440485
63.500,63.090,2017-03-07 06:49:31.529445
63.388,63.150,2017-03-07 06:54:32.714946
63.500,63.130,2017-03-07 06:59:34.090472
63.500,62.890,2017-03-07 07:04:36.193426
63.388,62.890,2017-03-07 07:09:36.965400
63.388,62.890,2017-03-07 07:14:37.950599
63.388,63.870,2017-03-07 07:19:38.966050
63.388,63.870,2017-03-07 07:24:40.571949
63.388,63.310,2017-03-07 07:29:43.036510
63.388,63.070,2017-03-07 07:34:44.186700
63.612,63.040,2017-03-07 07:39:45.074773
63.388,62.990,2017-03-07 07:44:46.778977
63.500,63.420,2017-03-07 07:49:47.589366
63.388,63.370,2017-03-07 07:54:48.497512
63.388,63.330,2017-03-07 07:59:49.259318
63.388,63.590,2017-03-07 08:04:51.053365
63.388,63.590,2017-03-07 08:09:52.135426
63.388,65.970,2017-03-07 08:14:53.127161
63.388,65.810,2017-03-07 08:19:53.939192
63.388,65.810,2017-03-07 08:24:55.472389
63.388,63.010,2017-03-07 08:29:56.576758
63.388,62.770,2017-03-07 08:34:57.382998
63.388,62.720,2017-03-07 08:39:58.535574
63.388,62.680,2017-03-07 08:44:59.469579
63.388,62.750,2017-03-07 08:50:00.443624
63.500,62.710,2017-03-07 08:55:01.621807
63.388,62.660,2017-03-07 09:00:12.612166
63.388,62.480,2017-03-07 09:05:14.134830
63.388,62.600,2017-03-07 09:10:14.936353
63.275,62.600,2017-03-07 09:15:16.138106
63.388,64.120,2017-03-07 09:20:17.271440
63.388,64.660,2017-03-07 09:25:19.030277
63.388,61.910,2017-03-07 09:30:21.682424
63.275,61.870,2017-03-07 09:35:22.559853
63.388,61.830,2017-03-07 09:40:23.696613
63.500,61.790,2017-03-07 09:45:24.992994
63.388,61.850,2017-03-07 09:50:26.111017
63.388,61.800,2017-03-07 09:55:27.236380
63.388,61.770,2017-03-07 10:00:28.211724
63.388,61.770,2017-03-07 10:05:29.200655
63.388,61.480,2017-03-07 10:10:29.952140
63.388,61.480,2017-03-07 10:15:30.760015
63.388,60.630,2017-03-07 10:20:31.798182
63.500,60.630,2017-03-07 10:25:36.272510
63.388,59.190,2017-03-07 10:30:37.210466
63.500,59.190,2017-03-07 10:35:37.959376
63.388,59.160,2017-03-07 10:40:38.770564
63.500,59.120,2017-03-07 10:45:39.939553
63.388,59.090,2017-03-07 10:50:40.958453
63.388,59.050,2017-03-07 10:55:43.978540
63.388,59.020,2017-03-07 11:00:44.783789
63.388,59.020,2017-03-07 11:05:47.957640
63.388,59.020,2017-03-07 11:10:48.864229
63.388,58.830,2017-03-07 11:15:49.816317
63.500,58.100,2017-03-07 11:20:50.718550
63.388,58.100,2017-03-07 11:25:52.241105
63.388,57.640,2017-03-07 11:30:53.440274
63.388,57.610,2017-03-07 11:35:54.424872
63.388,57.580,2017-03-07 11:40:55.503196
63.388,58.000,2017-03-07 11:45:56.832934
63.500,57.970,2017-03-07 11:50:57.813015
63.388,57.960,2017-03-07 11:55:58.937448
63.388,57.940,2017-03-07 12:00:59.788978
63.388,57.940,2017-03-07 12:06:01.254644
63.388,57.940,2017-03-07 12:11:02.180845
63.388,58.810,2017-03-07 12:16:03.038495
63.388,61.710,2017-03-07 12:21:03.822526
63.388,61.710,2017-03-07 12:26:05.500752
63.388,61.090,2017-03-07 12:31:06.811142
63.388,61.070,2017-03-07 12:36:07.709970
63.388,61.040,2017-03-07 12:41:09.628351
63.388,61.050,2017-03-07 12:46:11.752682
63.500,61.610,2017-03-07 12:51:13.399476
63.388,61.580,2017-03-07 12:56:15.316354
63.388,61.570,2017-03-07 13:01:16.817025
63.500,61.570,2017-03-07 13:06:18.702851
63.388,61.570,2017-03-07 13:11:20.427670
63.388,61.570,2017-03-07 13:16:22.299266
63.388,61.100,2017-03-07 13:21:24.194912
63.388,61.350,2017-03-07 13:26:25.543767
63.388,61.780,2017-03-07 13:31:26.710458
63.388,61.760,2017-03-07 13:36:27.871566
63.388,61.750,2017-03-07 13:41:30.346195
63.500,61.510,2017-03-07 13:46:31.326572
63.388,61.230,2017-03-07 13:51:33.173490
63.388,61.210,2017-03-07 13:56:34.328502
63.388,61.200,2017-03-07 14:01:40.941710
63.500,61.200,2017-03-07 14:06:42.145808
63.500,61.200,2017-03-07 14:11:43.345577
63.388,61.200,2017-03-07 14:16:45.009191
63.388,61.080,2017-03-07 14:21:46.759979
63.388,60.870,2017-03-07 14:26:48.027382
63.388,61.440,2017-03-07 14:31:49.089158
63.388,61.440,2017-03-07 14:36:50.189472
63.388,61.380,2017-03-07 14:41:51.183073
63.388,61.370,2017-03-07 14:46:52.263199
63.388,61.130,2017-03-07 14:51:53.375086
63.388,61.120,2017-03-07 14:56:54.954820
63.500,61.110,2017-03-07 15:01:56.675697
63.500,61.020,2017-03-07 15:06:57.757153
63.500,61.500,2017-03-07 15:11:58.824916
63.388,60.410,2017-03-07 15:17:06.574809
63.500,60.410,2017-03-07 15:22:08.264620
63.500,60.410,2017-03-07 15:27:09.294191
63.388,60.440,2017-03-07 15:32:10.254678
63.500,60.430,2017-03-07 15:37:11.487642
63.500,60.430,2017-03-07 15:42:12.513947
63.500,60.330,2017-03-07 15:47:13.412839
63.612,60.320,2017-03-07 15:52:14.205880
63.388,60.320,2017-03-07 15:57:15.116790
63.500,60.320,2017-03-07 16:02:16.787388
63.500,60.320,2017-03-07 16:07:17.829491
63.500,59.260,2017-03-07 16:12:20.527975
63.500,59.040,2017-03-07 16:17:21.403427
63.500,59.700,2017-03-07 16:22:23.192568
63.500,59.700,2017-03-07 16:27:24.233464
63.500,59.950,2017-03-07 16:32:25.267262
63.500,59.950,2017-03-07 16:37:26.238156
63.500,59.950,2017-03-07 16:42:28.826380
63.500,59.950,2017-03-07 16:47:30.188175
63.612,59.390,2017-03-07 16:52:33.803636
63.612,59.390,2017-03-07 16:57:35.327104
63.612,59.390,2017-03-07 17:02:37.384404
63.500,59.390,2017-03-07 17:07:38.526418
63.612,59.370,2017-03-07 17:12:39.467622
63.612,59.390,2017-03-07 17:17:40.527809
63.612,59.390,2017-03-07 17:22:42.648691
63.612,59.040,2017-03-07 17:27:43.728458
63.612,59.020,2017-03-07 17:32:44.769603
63.612,59.020,2017-03-07 17:37:45.798706
63.612,59.020,2017-03-07 17:42:48.537430
63.500,59.150,2017-03-07 17:47:49.736773
63.612,59.150,2017-03-07 17:52:52.193841
63.500,59.150,2017-03-07 17:57:52.996471
63.612,59.150,2017-03-07 18:02:54.842389
63.612,58.990,2017-03-07 18:07:55.997304
63.500,58.690,2017-03-07 18:12:56.826439
63.612,58.690,2017-03-07 18:17:57.714919
63.612,58.690,2017-03-07 18:22:58.664227
63.612,58.690,2017-03-07 18:27:59.719511
63.612,59.870,2017-03-07 18:33:00.763854
63.612,59.870,2017-03-07 18:38:01.794903
63.612,59.870,2017-03-07 18:43:03.405633
63.612,59.050,2017-03-07 18:48:04.236182
63.612,59.040,2017-03-07 18:53:05.434995
63.612,59.040,2017-03-07 18:58:07.872154
63.612,58.870,2017-03-07 19:03:08.914563
63.612,59.050,2017-03-07 19:08:09.973006
63.612,59.000,2017-03-07 19:13:10.806977
63.725,57.860,2017-03-07 19:18:11.714626
63.612,58.020,2017-03-07 19:23:13.571047
63.725,58.020,2017-03-07 19:28:14.575178
63.725,59.020,2017-03-07 19:33:15.773702
63.612,59.020,2017-03-07 19:38:17.838628
63.725,59.010,2017-03-07 19:43:19.558844
63.612,58.200,2017-03-07 19:48:20.976021
63.725,58.190,2017-03-07 19:53:23.710835
63.725,58.190,2017-03-07 19:58:24.766517
63.612,58.080,2017-03-07 20:03:26.705123
63.612,58.080,2017-03-07 20:08:27.868696
63.612,58.670,2017-03-07 20:13:28.833662
63.612,59.000,2017-03-07 20:18:30.997162
63.612,59.000,2017-03-07 20:23:32.628669
63.612,59.110,2017-03-07 20:28:33.962396
63.612,58.900,2017-03-07 20:33:35.060519
63.612,58.890,2017-03-07 20:38:36.504578
63.612,58.880,2017-03-07 20:43:37.792875
63.612,59.110,2017-03-07 20:48:38.712561
